date,home_team,away_team,elo_home_pre,elo_away_pre,home_score,away_score,tournament,neutral
1911-01-28,Northern Ireland,Wales,1294.1318980651627,1398.236120861652,1,2,British Home Championship,False
1911-02-11,England,Northern Ireland,1781.2136070949953,1279.309083365288,2,1,British Home Championship,False
1911-03-06,Wales,Scotland,1413.0589355615266,1611.610696503817,2,2,British Home Championship,False
1911-03-13,England,Wales,1782.123487266654,1417.2031995770456,3,0,British Home Championship,False
1911-03-18,Scotland,Northern Ireland,1607.466432488298,1278.3992031936293,2,0,British Home Championship,False
1911-03-19,Belgium,Netherlands,1526.6745324447418,1625.6176441126188,1,5,Friendly,False
1911-03-26,Germany,Switzerland,1466.7725733273899,1484.8024688355401,6,2,Friendly,False
1911-04-01,England,Scotland,1785.503785380809,1610.9761958686997,1,1,British Home Championship,False
1911-04-02,Netherlands,Belgium,1644.4246808582152,1507.8674956991454,3,1,Friendly,False
1911-04-09,France,Italy,1369.3081615754882,1480.8216572085616,2,2,Friendly,False
1911-04-20,Guernsey,Alderney,1562.1006534953092,1405.3341199132826,2,1,Muratti Vase,False
1911-04-23,Belgium,Germany,1501.748730188392,1481.179196179892,2,1,Friendly,False
1911-04-23,Switzerland,France,1470.395845983038,1369.6394253667604,5,2,Friendly,False
1911-04-27,Jersey,Guernsey,1532.5652265914082,1567.6722405314424,4,1,Muratti Vase,False
1911-04-30,Belgium,France,1508.41136702604,1361.2583542708828,7,1,Friendly,False
1911-05-07,Austria,Hungary,1462.1778624175643,1521.815182768383,3,1,Friendly,False
1911-05-07,Italy,Switzerland,1480.4903934172894,1478.7769170789156,2,2,Friendly,False
1911-05-21,Switzerland,Italy,1481.6236017120236,1477.6437087841814,3,0,Friendly,False
1911-06-18,Sweden,Germany,1506.063410558302,1474.5165593422441,2,4,Friendly,False
1911-08-15,Argentina,Uruguay,1515.5954439028717,1528.5214134793944,0,2,Copa Lipton,False
1911-09-17,Sweden,Norway,1485.6407546688324,1458.8566114816078,4,1,Friendly,False
1911-09-17,Uruguay,Argentina,1556.5451778002287,1487.5716795820374,2,3,Copa Newton,False
1911-10-08,Uruguay,Argentina,1534.7755195078744,1509.3413378743917,1,1,Copa Premio Honor Uruguayo,False
1911-10-09,Germany,Austria,1494.9392152317137,1475.4430628442312,1,2,Friendly,False
1911-10-22,Finland,Sweden,1500.0,1497.0238897154277,2,5,Friendly,False
1911-10-22,Argentina,Uruguay,1514.5331337884484,1529.5837235938177,2,0,Copa Premio Honor Argentino,False
1911-10-29,Germany,Sweden,1481.629333706805,1519.563971128743,1,3,Friendly,False
1911-10-29,Hungary,Switzerland,1508.549982341716,1494.037193147474,9,0,Friendly,False
1911-10-29,Luxembourg,France,1500.0,1353.0033916252617,1,4,Friendly,False
1911-10-29,Uruguay,Argentina,1512.4779969618726,1531.6388604203935,3,0,Copa Premio Honor Uruguayo,False
1911-11-05,Hungary,Austria,1525.5960775461383,1488.7529443691399,2,0,Friendly,False
1911-12-17,Germany,Hungary,1463.9779007015263,1534.9757508009254,1,4,Friendly,False
1912-01-28,France,Belgium,1381.200253912061,1516.666329671661,1,1,Friendly,False
1912-02-10,Northern Ireland,England,1274.8894398132277,1775.62634205272,1,6,British Home Championship,False
1912-02-10,France,Catalonia,1382.2175187003686,1500.0,7,0,Friendly,False
1912-02-18,France,Switzerland,1405.8681113232037,1476.9910979430517,4,1,Friendly,False
1912-02-20,Belgium,Switzerland,1515.6490648833535,1460.9422655970027,9,2,Friendly,False
1912-03-02,Scotland,Wales,1620.8536391967887,1413.8229014628905,1,0,British Home Championship,False
1912-03-10,Belgium,Netherlands,1528.7437708944035,1650.5434463689685,1,2,Friendly,False
1912-03-11,Wales,England,1409.4469637036368,1781.0598895132862,0,2,British Home Championship,False
1912-03-16,Northern Ireland,Scotland,1269.4558923526615,1625.2295769560424,1,4,British Home Championship,False
1912-03-17,Italy,France,1465.230117348731,1421.9169436692528,3,4,Friendly,False
1912-03-23,Scotland,England,1635.0253121784667,1788.8512229698467,1,1,British Home Championship,False
1912-03-24,Netherlands,Germany,1659.9168233678083,1445.0204735690745,5,5,Friendly,False
1912-04-13,Wales,Northern Ireland,1401.6556302470763,1259.6601571302372,2,3,British Home Championship,False
1912-04-14,Hungary,Germany,1553.9331779333772,1452.2142048215715,4,4,Friendly,False
1912-04-18,Jersey,Guernsey,1553.968558698986,1546.2689084238646,3,3,Muratti Vase,False
1912-04-19,Jersey,Guernsey,1549.4622135990521,1550.7752535237985,2,5,Muratti Vase,False
1912-04-25,Guernsey,Alderney,1584.2871495892373,1399.7625328771494,4,0,Muratti Vase,False
1912-04-28,Netherlands,Belgium,1652.7230921153114,1519.3703938955637,4,3,Friendly,False
1912-05-05,Austria,Hungary,1479.3732711143527,1548.7022085649112,1,1,Friendly,False
1912-05-05,Switzerland,Germany,1447.8475595859527,1457.4451741900375,1,2,Friendly,False
1912-05-06,Russia,Finland,1512.581655704336,1477.4599185866846,1,1,Friendly,False
1912-06-16,Norway,Sweden,1447.4734764350126,1537.2154041340218,1,2,Friendly,False
1912-06-20,Sweden,Hungary,1547.510569425216,1549.582706631514,2,2,Friendly,False
1912-06-23,Norway,Hungary,1437.1783111438183,1552.3289545903635,0,6,Friendly,False
1912-06-27,Sweden,Finland,1544.7643214663665,1481.1641342604523,7,1,Friendly,False
1912-06-29,Finland,Italy,1469.2409592332442,1451.3242816574505,3,2,Olympic Games,True
1912-06-29,Austria,Germany,1478.49277304775,1469.989990560769,5,1,Olympic Games,True
1912-06-29,Sweden,Netherlands,1556.6874964935746,1656.862495679922,3,4,Olympic Games,False
1912-06-30,Netherlands,Austria,1671.8549403583527,1505.9296080000008,3,1,Olympic Games,True
1912-06-30,Denmark,Norway,1546.4079598442713,1416.85437419052,7,0,Olympic Games,True
1912-06-30,Finland,Russia,1483.46811903094,1508.8774400305683,2,1,Olympic Games,True
1912-07-01,Austria,Norway,1493.426281416477,1395.1366805304758,1,0,Olympic Games,True
1912-07-01,Germany,Russia,1442.5531556085182,1492.7823830931748,16,0,Olympic Games,True
1912-07-01,Sweden,Italy,1541.6950518151439,1437.0971218597547,0,1,Olympic Games,False
1912-07-02,Denmark,Netherlands,1568.1256535043156,1684.3582669418765,4,1,Olympic Games,True
1912-07-03,Hungary,Germany,1572.6528915436618,1500.446511689892,3,1,Olympic Games,True
1912-07-03,Austria,Italy,1504.2924739740408,1460.0334680021326,5,1,Olympic Games,True
1912-07-03,Norway,Russia,1384.270487972912,1434.8890270118009,2,1,Friendly,True
1912-07-04,Netherlands,Finland,1649.6400654751733,1499.5631759683336,9,0,Olympic Games,True
1912-07-05,Hungary,Austria,1590.5429716364274,1528.853951063878,3,0,Olympic Games,True
1912-07-12,Russia,Hungary,1423.4423298114878,1612.1805147085913,0,9,Friendly,False
1912-07-14,Russia,Hungary,1404.6922411068244,1630.9306034132546,0,12,Friendly,False
1912-08-15,Uruguay,Argentina,1532.7281931653624,1511.3886642169036,2,0,Copa Lipton,False
1912-08-25,Uruguay,Argentina,1547.6748478051118,1496.4420095771543,3,0,Copa Premio Honor Uruguayo,False
1912-09-22,Argentina,Uruguay,1480.9473432324473,1563.1695141498187,0,1,Copa Premio Honor Argentino,False
1912-10-06,Argentina,Uruguay,1465.1804818111445,1578.9363755711215,3,3,Copa Newton,False
1912-10-06,Denmark,Germany,1602.8438549710188,1482.5564315971264,3,1,Friendly,False
1912-11-03,Hungary,Austria,1649.6711350157084,1507.216407991714,4,0,Friendly,False
1912-11-03,Sweden,Norway,1518.758705672766,1395.717185173225,4,2,Friendly,False
1912-11-17,Germany,Netherlands,1475.96882974926,1671.8792650335313,2,3,Friendly,False
1912-12-01,Uruguay,Argentina,1578.3427960260053,1465.7740613562607,1,3,Friendly,False
1912-12-01,Catalonia,France,1476.3494073771649,1435.8227793605333,1,0,Friendly,False
1912-12-22,Italy,Austria,1435.4719909122955,1499.7725728452515,1,3,Friendly,False
1913-01-12,France,Italy,1429.6604351476183,1418.9361244657946,1,0,Friendly,False
1913-01-18,Northern Ireland,Wales,1283.692460749662,1377.6233266276515,0,1,British Home Championship,False
1913-02-04,Philippines,China,1500.0,1500.0,2,1,Far Eastern Championship Games,False
1913-02-15,Northern Ireland,England,1268.4304618153178,1786.5457866179902,2,1,British Home Championship,False
1913-02-16,Belgium,France,1515.230990330953,1436.5772141597245,3,0,Friendly,False
1913-03-03,Wales,Scotland,1392.8853255619956,1637.3307485303233,0,0,British Home Championship,False
1913-03-09,Belgium,Netherlands,1524.4497011183469,1679.1867891647364,3,3,Friendly,False
1913-03-09,Switzerland,France,1435.3027432152212,1427.3585033723307,1,4,Friendly,False
1913-03-15,Northern Ireland,Scotland,1295.950941413605,1631.4306220624114,1,2,British Home Championship,False
1913-03-17,England,Wales,1759.025307019703,1398.7854520299074,4,3,British Home Championship,False
1913-04-03,Jersey,Alderney,1515.9503175336133,1390.6074462045972,5,2,Muratti Vase,True
1913-04-05,England,Scotland,1761.0061729047377,1637.5796546810466,1,0,British Home Championship,False
1913-04-17,Jersey,Guernsey,1533.1207475852939,1593.4422362617895,2,4,Muratti Vase,False
1913-04-20,Netherlands,Belgium,1677.624235698849,1526.0122545842344,2,4,Friendly,False
1913-04-20,France,Luxembourg,1450.1271114551328,1471.8031377132006,8,0,Friendly,False
1913-04-27,Austria,Hungary,1516.3084392917524,1657.114970162171,1,4,Friendly,False
1913-05-01,Italy,Belgium,1412.0193454536884,1550.304793549356,1,0,Friendly,False
1913-05-04,Russia,Sweden,1385.9517095043707,1525.2651644482225,1,4,Friendly,False
1913-05-04,Switzerland,Belgium,1412.5341351324191,1539.2072884435906,1,2,Friendly,False
1913-05-18,Germany,Switzerland,1468.661305618055,1403.3003454752904,1,2,Friendly,False
1913-05-18,Hungary,Sweden,1672.5689832649066,1540.7933912376889,2,0,Friendly,False
1913-05-25,Denmark,Sweden,1609.4314568188852,1534.5394641129508,8,0,Friendly,False
1913-06-08,Sweden,Norway,1521.8277729021638,1389.2107263977684,9,0,Friendly,False
1913-06-15,Argentina,Uruguay,1488.9551870491443,1555.1616703331217,1,1,Friendly,False
1913-06-15,Austria,Italy,1500.8544261890167,1423.1168505594537,2,0,Friendly,False
1913-07-09,Argentina,Uruguay,1487.9855871864884,1556.1312701957777,2,1,Friendly,False
1913-08-15,Argentina,Uruguay,1497.071306614855,1547.045550767411,4,0,Copa Lipton,False
1913-08-31,Argentina,Uruguay,1521.1744639308165,1522.9423934514496,2,0,Copa Premio Honor Argentino,False
1913-09-14,Russia,Norway,1370.4234827149044,1378.8274211233795,1,1,Friendly,False
1913-09-21,Chile,Argentina,1442.8759122715117,1537.4771956461332,0,2,Friendly,False
1913-10-05,Sweden,Denmark,1532.2110781765527,1622.1431480296721,0,10,Friendly,False
1913-10-05,Uruguay,Argentina,1506.639661736133,1552.7102582214843,1,0,Copa Premio Honor Uruguayo,False
1913-10-26,Germany,Denmark,1454.2313864531675,1649.1536032853924,1,4,Friendly,False
1913-10-26,Hungary,Austria,1678.8229103896447,1508.7869143040496,4,3,Friendly,False
1913-10-26,Norway,Sweden,1381.4043410867719,1505.2006229208325,1,1,Friendly,False
1913-10-26,Uruguay,Argentina,1519.3298629922183,1540.020056965399,1,0,Copa Newton,False
1913-11-02,Belgium,Switzerland,1548.4410781007193,1417.730264640178,2,0,Friendly,False
1913-11-23,Belgium,Germany,1554.725401036801,1441.3970167886994,6,2,Friendly,False
1914-01-11,Italy,Austria,1415.184362444421,1505.2980309122327,0,0,Friendly,False
1914-01-19,Wales,Northern Ireland,1396.8045861448727,1289.80190879497,1,2,British Home Championship,False
1914-01-25,France,Belgium,1468.6119342857614,1563.2202274434035,4,3,Friendly,False
1914-02-08,Luxembourg,France,1453.318314882572,1478.456760944657,5,4,Friendly,False
1914-02-14,England,Northern Ireland,1767.5013463783528,1312.812738961994,0,3,British Home Championship,False
1914-02-28,Scotland,Wales,1631.0844812074315,1373.7937559778486,0,0,British Home Championship,False
1914-03-08,France,Switzerland,1470.5787123669365,1411.4459417040962,2,2,Friendly,False
1914-03-14,Northern Ireland,Scotland,1363.242752220321,1619.4857024584205,1,1,British Home Championship,False
1914-03-15,Belgium,Netherlands,1553.375400784508,1653.3316967337273,2,4,Friendly,False
1914-03-16,Wales,England,1385.3925347268596,1717.0713331200257,0,2,British Home Championship,False
1914-03-29,Italy,France,1414.8998877244499,1466.2940139232944,2,0,Friendly,False
1914-04-02,Guernsey,Alderney,1618.500711473843,1373.4370161529166,4,0,Muratti Vase,True
1914-04-04,Scotland,England,1613.160875412446,1726.4563617801193,3,1,British Home Championship,False
1914-04-05,Italy,Switzerland,1427.814987444176,1415.7306401477383,1,1,Friendly,False
1914-04-05,Netherlands,Germany,1668.3335835892642,1432.902190382097,4,4,Friendly,False
1914-04-23,Guernsey,Jersey,1629.5326677348542,1508.0622723732404,2,1,Muratti Vase,False
1914-04-26,Netherlands,Belgium,1660.866607262338,1538.373513928971,4,2,Friendly,False
1914-05-03,Austria,Hungary,1505.5825056322037,1682.3117937814616,2,0,Friendly,False
1914-05-17,Denmark,Netherlands,1661.9879729498605,1667.3891663595316,4,3,Friendly,False
1914-05-17,Switzerland,Italy,1418.8492420309422,1424.6963855609722,0,1,Friendly,False
1914-05-24,Sweden,Finland,1504.5167798517214,1477.3239764099756,4,3,Friendly,False
1914-05-31,Hungary,France,1664.0519493664974,1453.3789142035682,5,1,Friendly,False
1914-06-21,Sweden,Hungary,1511.0111075532247,1669.4246392935233,1,1,Friendly,False
1914-06-28,Norway,Sweden,1382.088184155883,1512.6767197379193,0,1,Friendly,False
1914-07-05,Sweden,Russia,1521.7985786223453,1367.846562751512,2,2,Friendly,False
1914-07-12,Norway,Russia,1372.966325271457,1374.0829188336932,1,1,Friendly,False
1914-08-30,Uruguay,Argentina,1530.9640434797375,1528.3858764778797,3,2,Copa Premio Honor Uruguayo,False
1914-09-13,Argentina,Uruguay,1517.6901855491194,1541.6597344084978,2,1,Copa Premio Honor Argentino,False
1914-09-20,Argentina,Brazil,1529.4590999209452,1500.0,3,0,Friendly,False
1914-09-27,Argentina,Brazil,1540.7242809271218,1488.7348189938234,0,1,Copa Roca,False
1914-10-04,Hungary,Austria,1667.7590271088288,1523.8423500471679,2,2,Friendly,False
1914-10-25,Sweden,Norway,1515.5622225401642,1370.194668035593,7,0,Friendly,False
1914-11-08,Austria,Hungary,1529.8990151900691,1661.7023619659276,1,2,Friendly,False
1915-01-03,Basque Country,Catalonia,1500.0,1482.51175159008,6,1,Friendly,False
1915-01-31,Italy,Switzerland,1437.3418779327355,1406.2037496591788,3,1,Friendly,False
1915-02-07,Catalonia,Basque Country,1469.028396913779,1513.483354676301,2,2,Friendly,False
1915-05-02,Hungary,Austria,1670.7895361913834,1520.8118409646133,2,5,Friendly,False
1915-05-13,Basque Country,Catalonia,1515.0685868687494,1467.4431647213305,1,0,Friendly,False
1915-05-18,China,Philippines,1489.2019499940866,1510.7980500059134,0,0,Far Eastern Championship Games,False
1915-05-19,China,Philippines,1485.8732940056052,1514.1267059943948,1,0,Far Eastern Championship Games,False
1915-05-30,Austria,Hungary,1549.1022631934245,1642.4991139625722,1,2,Friendly,False
1915-06-06,Denmark,Sweden,1669.3305474679105,1524.3753844863395,2,0,Friendly,False
1915-06-27,Norway,Sweden,1361.3815060894176,1518.4887189338874,1,1,Friendly,False
1915-07-18,Uruguay,Argentina,1529.890820036672,1519.5512180416724,2,3,Copa Premio Honor Uruguayo,False
1915-08-15,Argentina,Uruguay,1539.1610141006586,1510.281023977686,2,1,Copa Lipton,False
1915-09-12,Uruguay,Argentina,1500.603312993982,1548.8387250843625,2,0,Copa Newton,False
1915-09-19,Denmark,Norway,1675.2172130203626,1363.0105397510993,8,1,Friendly,False
1915-10-03,Austria,Hungary,1538.9122321605978,1652.689144995399,4,2,Friendly,False
1915-10-24,Sweden,Norway,1516.8596852722058,1359.1735515771586,5,2,Friendly,False
1915-10-31,Sweden,Denmark,1523.3318976351231,1679.0542011943032,0,2,Friendly,False
1915-11-07,Hungary,Austria,1637.0946594070847,1554.506717748912,6,2,Friendly,False
1916-05-07,Austria,Hungary,1544.7934125163538,1646.807964639643,3,1,Friendly,False
1916-05-21,Catalonia,Basque Country,1461.4536694568812,1521.0580821331987,1,3,Friendly,False
1916-05-22,Catalonia,Basque Country,1444.7174681637466,1537.7942834263333,0,0,Friendly,False
1916-06-04,Denmark,Sweden,1691.6688928397662,1510.7172059896602,2,0,Friendly,False
1916-06-04,Hungary,Austria,1631.7209904077033,1559.8803867482934,2,1,Friendly,False
1916-06-04,Basque Country,Catalonia,1537.9935223313219,1444.518229258758,5,0,Friendly,False
1916-06-25,Norway,Denmark,1352.7013392142412,1696.6362700263996,0,2,Friendly,False
1916-07-02,Sweden,Norway,1505.7498288030267,1346.786835898391,6,0,Friendly,False
1916-07-02,Chile,Uruguay,1427.6428496961605,1519.7756141960135,0,4,Copa América,True
1916-07-06,Argentina,Chile,1529.666423882331,1392.9147370441926,6,1,Copa América,False
1916-07-08,Brazil,Chile,1509.9078818792727,1372.5370244445562,1,1,Copa América,True
1916-07-10,Argentina,Brazil,1550.0441364819674,1500.5080474736706,1,1,Copa América,False
1916-07-12,Argentina,Chile,1539.9027592150662,1381.9368588501584,1,0,Friendly,False
1916-07-12,Brazil,Uruguay,1510.6494247405717,1554.5037268479814,1,2,Copa América,True
